"","Stage1","Stage3","Stage5","Stage7","cluster"
"FakeGeneID015967",-0.00617699037878422,-1.13631100537592,-0.234965320806504,1.37745331656121,6
"FakeGeneID022379",0.882610104088178,0.66865119978362,-0.755621400505712,-0.795639903366086,8
"FakeGeneID030409",-0.447753306860978,-0.931714508092306,1.1754575449936,0.204010269959686,4
"FakeGeneID025372",0.959236749589822,0.799291824995366,-0.744334633672939,-1.01419394091225,1
"FakeGeneID024882",-0.815079319162112,-0.78628262246175,0.473711519280026,1.12765042234383,3
"FakeGeneID017975",0.915519236487848,0.772617929281965,-0.58228212822222,-1.10585503754759,1
"FakeGeneID005093",-0.850667631137682,-0.908237020618395,0.847066275725874,0.911838376030203,7
"FakeGeneID007755",0.869057006013635,0.945477102141494,-0.900193115615526,-0.914340992539599,8
"FakeGeneID012154",-0.931803599471278,-0.842870952502921,1.00171579852764,0.77295875344656,7
"FakeGeneID024376",-0.912876815257591,-0.903943340835221,0.797952502694914,1.0188676533979,7
"FakeGeneID003799",-0.935914148212858,-0.833683442951289,1.0890600773016,0.680537513862544,7
"FakeGeneID008963",-0.761490491603125,-0.873281714633155,0.951229900652786,0.683542305583493,7
"FakeGeneID001174",-0.983274912168477,-0.768295311360434,1.15588189822888,0.595688325300026,7
"FakeGeneID021918",0.552520871006575,1.02206542089872,-0.197292336553496,-1.3772939553518,1
"FakeGeneID028468",-0.638163342597627,-0.604479846835991,0.822380926775456,0.420262262658162,4
"FakeGeneID013921",0.840528214571884,0.659978078969336,-0.601241448038815,-0.899264845502405,1
"FakeGeneID025015",0.915300514339989,0.904289764343786,-0.664497595443436,-1.15509268324034,1
"FakeGeneID003769",-0.868047775913154,-0.890075513885825,0.724695689596312,1.03342760020267,7
"FakeGeneID013344",1.07161909650224,0.521873834026404,-0.397066222978195,-1.19642670755045,1
"FakeGeneID033689",-0.896048803081376,0.0192910043058798,-0.463288536251138,1.34004633502664,6
"FakeGeneID016861",0.468837146194598,0.898394128390939,-0.971282491070612,-0.395948783514924,5
"FakeGeneID005881",-1.21315935825938,-0.530728108739731,0.985445485018867,0.758441981980241,9
"FakeGeneID004181",0.777342669528586,0.920164335670194,-0.749268393861586,-0.948238611337193,1
"FakeGeneID026683",-1.10195084920237,-0.636929896292366,0.750232809584606,0.988647935910131,9
"FakeGeneID008888",0.453092987512977,0.877778739407015,-0.959991693987378,-0.370880032932616,5
"FakeGeneID037500",-0.917729471241522,-0.918560433576154,1.07708599355623,0.759203911261445,7
"FakeGeneID025082",-0.747325350129295,-0.619260456062109,0.0907830466327233,1.27580275955868,6
"FakeGeneID021125",-0.862955206411122,-0.866548182906658,0.980251512770844,0.749251876546936,7
"FakeGeneID019065",-1.35324684147867,-0.219634507317398,0.49096556732511,1.08191578147096,9
"FakeGeneID000161",-0.903548406088112,-0.854266052507332,0.589751575883474,1.16806288271197,3
"FakeGeneID001266",-0.631219178827961,-0.847142673418433,0.705885757784808,0.772476094461585,3
"FakeGeneID020861",-0.912599302440251,-0.935075880182884,0.759119290344755,1.08855589227838,7
"FakeGeneID014408",0.797148743107072,1.02688565416219,-0.980924158982465,-0.8431102382868,8
"FakeGeneID016469",0.886413447157886,0.860427498578259,-0.620337005911809,-1.12650393982434,1
"FakeGeneID020149",-0.996115466765817,-0.759829539629558,1.10760641159153,0.648338594803849,7
"FakeGeneID030329",0.853690299445279,0.901683940332656,-0.583306354419741,-1.1720678853582,1
"FakeGeneID013998",-0.933388645791486,-0.662957281978982,0.743201961264057,0.853143966506412,9
"FakeGeneID033183",-0.766302515889007,-0.773420746667902,1.30869109655575,0.231032166001161,4
"FakeGeneID000237",0.218808833145647,-1.36562441882895,0.58757666568521,0.559238919998094,3
"FakeGeneID015408",-0.901508433537898,-0.300353633265844,0.109790444807648,1.09207162199609,6
"FakeGeneID006068",0.962785200157608,0.87397484566577,-0.916388801547286,-0.920371244276093,8
"FakeGeneID029495",-0.942839369027693,-0.845396895591768,0.827272404448956,0.960963860170506,7
"FakeGeneID026042",0.667185321674263,0.329736771674752,0.321071180506158,-1.31799327385517,2
"FakeGeneID037317",0.915861231651558,0.744661786588392,-1.04972460001144,-0.610798418228505,8
"FakeGeneID002477",-0.448624713272785,0.114095143043001,-0.862339243853572,1.19686881408335,6
"FakeGeneID012500",0.215883014392048,1.11233704895933,-0.744591071912598,-0.583628991438783,8
"FakeGeneID025336",0.952626324830695,0.826825353189536,-0.98368025312216,-0.795771424898073,8
"FakeGeneID006626",-0.211372322357522,-1.29830416837216,0.84579189677553,0.663884593954153,3
"FakeGeneID021300",-1.02246650673358,-0.678982883178867,0.907704176632446,0.793745213280007,7
"FakeGeneID030750",-0.895017581429831,-0.812404306132896,0.813257719260224,0.894164168302502,7
"FakeGeneID026625",0.413928940713888,-1.31560932320314,0.161345685784568,0.740334696704686,3
"FakeGeneID017112",-0.752019740683009,-1.07478627055772,0.757020464528655,1.06978554671207,3
"FakeGeneID012722",-0.732254623709576,-0.932542058393116,0.95620265222346,0.708594029879232,7
"FakeGeneID020738",0.880313374414576,0.981403729231726,-0.930858551823151,-0.930858551823151,8
"FakeGeneID037333",0.920191874119062,0.855295336846611,-0.9284788615346,-0.847008349431075,8
"FakeGeneID008589",1.01683710913034,0.801578644574904,-0.711245622319571,-1.10717013138567,1
"FakeGeneID008806",1.02979314765638,0.690120693281623,-0.617655471298952,-1.10225836963905,1
"FakeGeneID021257",-0.874749585591953,-0.713917860080592,0.605773745807383,0.982893699865162,9
"FakeGeneID016606",-0.367168035201999,-1.30134631778978,0.775925983436789,0.89258836955499,3
"FakeGeneID005757",1.00689560295289,0.801174582854563,-0.771151758100556,-1.03691842770689,1
"FakeGeneID001210",0.860127739254821,0.950792246879657,-1.14860806508149,-0.662311921052984,8
"FakeGeneID001913",-0.84345077294239,-0.860306235128097,1.09109728638471,0.612659721685773,7
"FakeGeneID029243",0.809251595155639,0.939705028916849,-1.1106668495301,-0.638289774542388,8
"FakeGeneID004748",-1.04295872300258,-0.580514795944559,1.02235638163561,0.601117137311529,7
"FakeGeneID029584",-0.976881962125281,-0.828380949857375,0.863429939158446,0.941832972824211,7
"FakeGeneID018777",-0.924656447434973,-0.907032374947742,0.979287492562349,0.852401329820367,7
"FakeGeneID008160",-0.762673367991348,-1.0571621119045,0.83020365991693,0.989631819978919,3
"FakeGeneID001185",-0.50439852731406,-1.11419626004685,0.555004760851317,1.0635900265096,3
"FakeGeneID021633",-1.20819744819181,-0.21222894464033,0.739296425203053,0.681129967629083,9
"FakeGeneID007213",0.861933188958377,0.617440239184446,-0.495867126418097,-0.983506301724729,1
"FakeGeneID006902",1.03442388975835,0.231646565911864,0.124496470909745,-1.39056692657996,2
"FakeGeneID033719",0.925887580772803,0.822326390934751,-0.705946709888068,-1.04226726181949,1
"FakeGeneID012241",-0.460913934147697,-1.09874111342276,0.858605236030134,0.701049811540319,3
"FakeGeneID033028",-0.846664211574805,-0.82300082907554,1.10678673931453,0.562878301335813,7
"FakeGeneID011103",1.03179631450159,0.655794877284614,-0.761673065755043,-0.925918126031163,1
"FakeGeneID012293",0.52827103860075,1.00342821290167,-1.28225657218932,-0.249442679313104,5
"FakeGeneID020319",-0.684816883310647,-0.816554460628137,1.00576084887962,0.495610495059163,4
"FakeGeneID021718",-0.980813523514893,-0.696228566462101,0.844563661855482,0.832478428121512,7
"FakeGeneID019151",0.588778702052236,0.913634741225703,-1.48907995823094,-0.0133334850470059,5
"FakeGeneID017115",0.801755427289246,0.870688768522377,-1.29554650533735,-0.376897690474277,5
"FakeGeneID031608",0.989080263936778,0.686133138518522,-1.00071647947563,-0.674496922979668,8
"FakeGeneID011178",0.582126076393492,0.495733551879632,0.194253774072858,-1.27211340234598,2
"FakeGeneID000207",-0.123677536252564,-1.05640537989607,0.0255292804101629,1.15455363573848,3
"FakeGeneID010567",1.04161983026009,0.769996230639512,-0.948678678593387,-0.86293738230621,8
"FakeGeneID012860",-0.963278475803773,-0.469675531040408,0.331422651439981,1.1015313554042,9
"FakeGeneID038562",-0.864903444626459,-0.843510616880531,0.914488764852389,0.7939252966546,7
"FakeGeneID023256",-0.814775747877585,-0.997171853517015,0.79645730900088,1.01549029239372,7
"FakeGeneID001132",-0.65897741793633,-1.09463013447275,0.939473958742692,0.814133593666389,7
"FakeGeneID006471",-1.08936639114635,-0.620600295355805,0.871936113545737,0.838030572956414,9
"FakeGeneID021745",0.666808055227475,1.05367842377783,-0.908264860324877,-0.812221618680426,8
"FakeGeneID007007",0.765941477893943,1.05415126004031,-0.973646253270926,-0.846446484663326,8
"FakeGeneID024993",1.00433681111871,0.842216119349611,-0.946181247143288,-0.90037168332503,8
"FakeGeneID019104",0.868032638307113,0.925510669690477,-0.85780851493823,-0.935734793059359,8
"FakeGeneID000028",-0.990717787641064,-0.700853139032079,0.916070049045352,0.775500877627791,7
"FakeGeneID035095",-1.06581908380716,-0.739221903232343,0.814935402153618,0.99010558488589,9
"FakeGeneID009220",0.854388818309629,0.688106583267649,-1.28898150533394,-0.253513896243338,5
"FakeGeneID020618",0.894271654245623,0.967128439727768,-0.890603022732779,-0.970797071240614,8
"FakeGeneID005524",0.895672940840064,0.944851422613092,-1.04597672053154,-0.794547642921619,8
"FakeGeneID023673",0.890524696425799,0.942220409756861,-1.04229831106886,-0.790446795113794,8
"FakeGeneID033994",-0.779096350871062,-0.843067624915576,1.16536958589504,0.456794389891593,4
"FakeGeneID036921",-0.743051156287718,-0.869578140535753,0.511684431816951,1.10094486500652,3
"FakeGeneID022278",-1.10070320420236,-0.640017022139806,0.645501004035846,1.09521922230632,9
"FakeGeneID013259",0.188101666849759,-1.34170547092666,0.391166686514365,0.762437117562538,3
"FakeGeneID005896",0.952930201181029,0.730130910185911,-0.943757385528251,-0.739303725838688,8
"FakeGeneID008108",-0.546202703619278,-1.04568331815682,0.533611900361661,1.05827412141444,3
"FakeGeneID006729",0.530643969981076,0.967020498081573,-0.949476410558934,-0.548188057503715,8
"FakeGeneID024014",-0.92414248641508,-0.80029947587102,1.04514679479069,0.679295167495406,7
"FakeGeneID011328",-1.01578413604248,-0.44166184249642,0.342540980964933,1.11490499757396,9
"FakeGeneID036598",0.536418159590516,1.20094389485222,-0.883192553231046,-0.85416950121169,8
"FakeGeneID029888",-0.840682592722456,-0.84904302849151,0.522404589978065,1.1673210312359,3
"FakeGeneID000642",-0.548626653439472,-0.26386213607993,-0.653582048445762,1.46607083796516,6
"FakeGeneID007841",0.534570097965652,1.10625800361801,-1.14251526876933,-0.498312832814327,5
"FakeGeneID022026",0.88239561633431,0.953594898764756,-1.06538055108963,-0.770609964009441,8
"FakeGeneID012327",-0.916941436069888,-0.927173686186007,0.793963451567677,1.05015167068822,7
"FakeGeneID033131",-0.810954061692525,-0.839198898775141,1.25924678040705,0.390906180060618,4
"FakeGeneID010104",-0.880936729656241,-0.944276552483489,0.707653629377163,1.11755965276257,3
"FakeGeneID016640",-0.719580788353207,-0.842744670830827,0.738644275978636,0.823681183205398,7
"FakeGeneID000396",-0.910120553634401,-0.86136472949606,0.945538711975618,0.825946571154843,7
"FakeGeneID030242",-0.958803655021138,-0.875604167246239,0.874902697505706,0.959505124761669,7
"FakeGeneID012552",-0.766166621869368,-1.01766993612421,1.12211172147923,0.66172483651435,7
"FakeGeneID016857",0.892411239265582,0.930154578058955,-1.01024196003933,-0.812323857285206,8
"FakeGeneID030779",-0.719452268607771,-0.824295366633132,0.545277216549932,0.99847041869097,3
"FakeGeneID037127",-0.681957703773533,-0.940977733365536,0.877424970629113,0.745510466509956,7
"FakeGeneID031164",-1.31088330639286,-0.437587326737413,0.753333225039579,0.995137408090692,9
"FakeGeneID004259",-0.2905545602868,-1.03713387449135,0.818505297025513,0.509183137752642,4
"FakeGeneID010760",-0.715468878237152,-1.0299493687571,1.10597419822545,0.639444048768805,7
"FakeGeneID014060",-0.722244927695182,-0.81406891494587,1.04091372745412,0.495400115186936,4
"FakeGeneID025319",1.00016248333748,0.82186951108605,-0.748562225765656,-1.07346976865788,1
"FakeGeneID013650",0.73208634646088,0.729398269371974,-1.37858561225746,-0.0828990035753972,5
"FakeGeneID022744",0.993607273878323,0.812500433348028,-0.92250024702511,-0.883607460201238,8
"FakeGeneID003224",-1.04018300524133,-0.729428852426893,0.910372157071304,0.859239700596919,7
"FakeGeneID006826",0.931368417922228,0.887598439951838,-0.703633822098836,-1.11533303577523,1
"FakeGeneID031013",0.751440521686486,0.708420832965632,-1.0937853780506,-0.366075976601518,5
"FakeGeneID033288",-0.86731500602528,-0.770267129476961,0.796192024897071,0.841390110605171,7
"FakeGeneID004253",0.62727238293954,1.07194472232076,-0.469230325925945,-1.22998677933435,1
"FakeGeneID014772",0.719585092433307,0.980845079169764,-1.0790198147434,-0.621410356859674,8
"FakeGeneID010799",-1.06605201751654,-0.759608278392784,0.955005886546925,0.870654409362403,7
"FakeGeneID012202",0.871478224508502,0.852014991510959,-0.622828179457549,-1.10066503656191,1
"FakeGeneID006099",0.850811453445278,0.986554918466691,-0.851887994879367,-0.985478377032603,8
"FakeGeneID020782",-0.909262171505994,-0.893133040762192,0.700309697160535,1.10208551510765,7
"FakeGeneID002735",0.529797269807577,1.06895259794808,-1.18922687567932,-0.409522992076332,5
"FakeGeneID014411",-1.00015511231036,-0.769280833754225,1.07691812538915,0.692517820675429,7
"FakeGeneID020885",0.975257335820261,0.868645381148225,-1.00780699080342,-0.836095726165068,8
"FakeGeneID015478",-0.743658583567794,-1.10165700357203,0.866720527992756,0.978595059147067,3
"FakeGeneID005776",0.895094112357681,0.908693312946574,-0.974824680390106,-0.828962744914148,8
"FakeGeneID010693",0.904711025728129,0.945226531084288,-0.93481699571063,-0.915120561101787,8
"FakeGeneID011418",-0.617970236986863,-1.1537404851801,0.797850235208375,0.973860486958586,3
"FakeGeneID008896",1.00853873829951,0.81165154324941,-0.681063523435307,-1.13912675811361,1
"FakeGeneID031561",0.941617621680087,0.553026297306628,-0.399802937375937,-1.09484098161078,1
"FakeGeneID031619",-0.748925441705735,-0.920184784544985,0.954270297711898,0.714839928538822,7
"FakeGeneID018264",0.822886993433852,1.00623000092986,-1.04917980432181,-0.779937190041906,8
"FakeGeneID012387",0.702422904135072,1.0796959576003,-1.10174420944593,-0.680374652289441,8
"FakeGeneID034285",0.898278265751382,0.768017370159081,-0.623368970358808,-1.04292666555166,1
"FakeGeneID015369",0.895546458767611,0.920862571810528,-0.80725657124345,-1.00915245933469,1
"FakeGeneID002845",0.911166004401907,0.903900793678033,-1.09917090700213,-0.715895891077809,8
"FakeGeneID035407",-0.693183733942335,-1.13049164971838,0.796870462279173,1.02680492138154,3
"FakeGeneID034669",-0.742945165831723,-0.899765821427777,0.411066823772823,1.23164416348668,3
"FakeGeneID011805",0.83766992899782,0.955623703914215,-1.22159584610172,-0.571697786810319,8
"FakeGeneID035744",1.06741788056427,0.63655520578247,-0.703611527333042,-1.00036155901369,1
"FakeGeneID007586",0.970857773340654,0.762157944767855,-1.0790367872448,-0.653978930863701,8
"FakeGeneID033847",0.715217078688657,1.08808321760385,-0.946327811450447,-0.85697248484206,8
"FakeGeneID009017",-0.768376705567227,-0.955142830496585,0.815065536639309,0.908453999424503,7
"FakeGeneID009656",0.978516472334426,0.865794381908219,-1.0252758284573,-0.819035025785349,8
"FakeGeneID014400",1.06210300429527,0.676793747359574,-0.591404201259852,-1.14749255039499,1
"FakeGeneID022064",-0.262550578396583,-1.05631286387532,0.542194792695092,0.776668649576814,3
"FakeGeneID029961",1.09354252504318,0.690961425355322,-0.734514914564117,-1.04998903583439,1
"FakeGeneID005249",0.886517422053698,0.854172302647819,-0.754821670979131,-0.985868053722387,1
"FakeGeneID034158",-1.04249502940439,-0.551003040488269,0.98548376312998,0.608014306762676,9
"FakeGeneID014539",-0.789595850219859,-0.82827300359636,0.180873588674273,1.43699526514195,6
"FakeGeneID034587",-1.04970453186023,-0.724563100412896,0.821410657416064,0.952856974857059,9
"FakeGeneID008529",0.792495475573466,0.987180488468406,-1.09913552255,-0.680540441491872,8
"FakeGeneID021287",0.919154023777923,0.82898365258132,-1.1333496253949,-0.614788050964341,8
"FakeGeneID004448",-0.989101545347336,-0.730626095919294,0.900822349575489,0.81890529169114,7
"FakeGeneID037388",0.849824379091451,0.969040909256621,-1.01870004818464,-0.800165240163436,8
"FakeGeneID023804",-1.33473516580113,-0.242732589738818,1.03376056597894,0.543707189561005,9
"FakeGeneID029085",0.830158879680048,0.987337232972314,-1.1090479260413,-0.70844818661106,8
"FakeGeneID003104",-1.0715216861958,-0.759723398316687,0.750302766585954,1.08094231792654,9
"FakeGeneID026277",-1.25500654299376,-0.438349748487232,0.693502461169731,0.999853830311264,9
"FakeGeneID035988",-0.412293346532585,-1.19781713722645,0.579653993603241,1.03045649015579,3
"FakeGeneID013290",0.398997481042737,1.24974331003505,-0.442861355408104,-1.20587943566969,1
"FakeGeneID003418",1.07363453173363,0.703138449952452,-0.718504391801463,-1.05826858988462,1
"FakeGeneID021076",0.557390429330044,0.76976733405385,0.00515746072189066,-1.33231522410579,2
"FakeGeneID003669",-0.965485366723612,-0.845211034682491,1.01839118189103,0.792305219515078,7
"FakeGeneID037454",0.890480470084458,0.956565812220358,-1.02722151183314,-0.819824770471679,8
"FakeGeneID003198",-0.394254438100647,-1.01490116493932,0.288457716672256,1.12069788636772,3
"FakeGeneID019852",1.00950766123942,0.806488726055661,-0.883573944212719,-0.932422443082368,8
"FakeGeneID012218",-0.113763364415557,-1.17256886210787,0.24880207717504,1.03753014934838,3
"FakeGeneID024080",1.07105090487884,0.730488456066333,-1.04460173569139,-0.756937625253783,8
"FakeGeneID035995",-0.763953649492443,-0.858564313234488,0.731215044699021,0.891302918027911,7
"FakeGeneID029860",-0.832191101128002,-0.807890930144292,0.854303101536835,0.785778929735457,7
"FakeGeneID009153",-0.68153377318482,-0.869398088570477,0.990588863890641,0.560342997864657,4
"FakeGeneID010738",-0.51411500285826,-1.24237512584326,0.794547507468643,0.961942621232879,3
"FakeGeneID026504",0.77858993590895,0.989846525222067,-0.919257773485761,-0.849178687645256,8
"FakeGeneID008647",0.539483470852754,0.79408989279111,-0.28159223239255,-1.05198113125131,1
"FakeGeneID007680",1.18311557062233,0.401255923401042,-1.31389535406284,-0.270476139960531,5
"FakeGeneID026194",-0.818666729808066,-0.934975469831246,0.747958912960619,1.00568328667869,7
"FakeGeneID023016",-1.43260901291745,-0.0316141289086893,0.847660713303021,0.616562428523123,9
"FakeGeneID035287",1.04672162181075,0.745529868669802,-0.675669812568731,-1.11658167791183,1
"FakeGeneID020416",-0.519368805878476,-1.08864055346182,0.684171184851046,0.923838174489253,3
"FakeGeneID013781",0.708941805232528,1.09827548223587,-1.00818044065444,-0.799036846813955,8
"FakeGeneID004342",0.898637327035595,0.936275048375328,-1.15847478644013,-0.676437588970789,8
"FakeGeneID029740",0.762230174681341,1.02860198564795,-0.892434090948945,-0.898398069380347,8
"FakeGeneID037865",0.610327112074055,1.11825895002966,-1.09066802989427,-0.637918032209445,8
"FakeGeneID030884",-0.948077931823698,-0.564359925344513,0.58302532483271,0.929412532335498,9
"FakeGeneID033302",0.752324197396468,1.05474138244908,-0.933438926493499,-0.873626653352053,8
"FakeGeneID016722",0.455333252665706,1.09115181864067,-0.647801216750578,-0.898683854555793,1
"FakeGeneID024385",0.759174742596896,0.939460486560191,-0.971888915891352,-0.726746313265738,8
"FakeGeneID035916",0.882317290172168,0.978072029416117,-0.84130901650281,-1.01908030308548,1
"FakeGeneID017673",1.00136003744313,0.744353759555733,-0.581401895517702,-1.16431190148116,1
"FakeGeneID013787",0.889986004619089,0.958497721602776,-1.05987934672305,-0.788604379498822,8
"FakeGeneID026133",0.961953724993296,0.561004534831759,-0.253281068384498,-1.26967719144056,2
"FakeGeneID008460",-0.84185596125475,-0.993741926157228,1.04547619014226,0.790121697269714,7
"FakeGeneID037010",-0.153031265803182,-1.28467819316432,0.666830728096721,0.770878730870779,3
"FakeGeneID028007",-0.834290703421886,-0.736262786260116,0.998554820736752,0.571998668945253,7
"FakeGeneID010225",-0.646434886859446,-1.07967016983744,1.00301442813316,0.723090628563723,7
"FakeGeneID004554",0.951501799795111,0.466862983495646,-0.890748781718707,-0.527616001572053,8
"FakeGeneID025367",-1.11819126589774,-0.697495947706622,0.771808019674338,1.04387919393003,9
"FakeGeneID012446",0.812558532807427,1.02395853482113,-1.04586951198121,-0.79064755564735,8
"FakeGeneID034484",0.883439888382233,0.909513014221012,-0.737578446978057,-1.05537445562519,1
"FakeGeneID033103",0.967690037080412,0.518371786094367,-1.44026357294275,-0.0457982502320247,5
"FakeGeneID031227",-0.570653162197824,-1.05653898577552,0.639156551769291,0.988035596204052,3
"FakeGeneID026253",0.708862367180312,1.06755947905438,-0.66297822428131,-1.11344362195338,1
"FakeGeneID023530",0.799093259904608,1.01139042108882,-0.976110972194421,-0.834372708799003,8
"FakeGeneID031825",-0.893473193857136,-0.82568460009471,0.969256022154529,0.749901771797315,7
"FakeGeneID008406",0.972719909749939,0.79315247614522,-0.935182436184148,-0.83068994971101,8
"FakeGeneID020728",-1.03526521161281,-0.716203105417475,0.720249431563826,1.03121888546646,9
"FakeGeneID033730",-0.891714259094112,-0.837901655837372,1.08099567383935,0.648620241092131,7
"FakeGeneID020107",-0.960613330892927,-0.452302518707603,1.08406116503149,0.328854684569037,4
"FakeGeneID014081",0.432309058781804,1.06756681280736,-0.526981922698765,-0.972893948890398,1
"FakeGeneID025409",0.976696459127888,0.879584367180503,-0.860829313831629,-0.995451512476762,8
"FakeGeneID001409",-0.876098493547906,-0.876098493547906,0.625056472298256,1.12714051479756,3
"FakeGeneID002574",-0.867440639874428,-0.889551036216419,1.06285790665888,0.694133769431969,7
"FakeGeneID017864",1.13558662636093,0.590476857568904,-0.661753589626706,-1.06430989430313,1
"FakeGeneID008072",-1.34489945585258,-0.111656811881135,0.87223405950123,0.584322208232488,9
"FakeGeneID011172",0.667718970342151,1.13327310913432,-1.06106865239714,-0.739923427079325,8
"FakeGeneID019014",1.04830449763471,0.716690962815196,-0.856079048582244,-0.908916411867666,8
"FakeGeneID000094",-0.671046998512031,-0.900133735759019,0.478564963115217,1.09261577115584,3
"FakeGeneID020052",-0.55599827495699,-1.09900270710317,0.906157989520282,0.748842992539884,3
"FakeGeneID017577",0.891265561230803,0.944954452222633,-0.783816984156404,-1.05240302929703,1
"FakeGeneID009291",-0.353352770292174,-1.29116639658951,0.869974793521967,0.774544373359715,3
"FakeGeneID008412",-0.592326040941153,-1.15940697081028,1.07552601412196,0.676206997629479,7
"FakeGeneID002347",0.803815420125464,1.01307187532137,-1.07726297407191,-0.739624321374926,8
"FakeGeneID018856",1.05773568944397,0.777450388912772,-0.750998098897659,-1.08418797945909,1
"FakeGeneID001437",0.981850939689168,0.575588683921596,-0.912694346700147,-0.644745276910616,8
"FakeGeneID014108",0.789691784003636,0.956828054269948,-0.77074311652129,-0.975776721752296,1
"FakeGeneID027156",-0.915447109097827,-0.630464610379293,0.471505718980816,1.0744060004963,9
"FakeGeneID008823",0.810178648441321,0.931358214870808,-1.21275505300285,-0.528781810309276,5
"FakeGeneID011843",-0.566009321508529,-1.05848083444272,0.435055955701771,1.18943420024947,3
"FakeGeneID005330",0.983005248426241,0.762029276484834,-1.16296124942331,-0.582073275487766,8
"FakeGeneID035464",-0.76891453116709,-0.928025952978075,0.962492459638975,0.734448024506188,7
"FakeGeneID006725",-0.733084509281025,-0.944670929164906,0.459093125632781,1.21866231281315,3
"FakeGeneID020410",-1.05256663286159,-0.61565011212485,0.310450195489592,1.35776654949685,6
"FakeGeneID020509",0.957736935362112,0.772902038740844,-0.595947056224601,-1.13469191787835,1
"FakeGeneID017322",0.914651321005965,0.926747365713846,-0.948809883907328,-0.892588802812483,8
"FakeGeneID037037",0.731816596017505,1.06441104129425,-0.864334375349219,-0.931893261962533,8
"FakeGeneID025205",-0.807035638581862,-1.03523026483764,0.923072695330383,0.919193208089113,7
"FakeGeneID024752",-0.675911579719754,-1.11897073052509,0.716864722728815,1.07801758751603,3
"FakeGeneID020332",-0.628273967279008,-1.00880677665122,1.07833390399793,0.558746839932294,4
"FakeGeneID020515",-0.925451093799496,-0.884040028614057,0.724023819926312,1.08546730248724,7
"FakeGeneID012088",-0.921561405061205,-0.878955765998437,0.869224227775278,0.931292943284364,7
"FakeGeneID026749",-0.905532466577122,-0.738393288572237,0.793883566120946,0.850042189028413,7
"FakeGeneID026345",-0.603786892360163,-1.14354556135001,0.939830575525712,0.807501878184466,7
"FakeGeneID010237",1.15687310086526,0.475127786453321,-0.63775781382203,-0.994243073496552,1
"FakeGeneID024725",0.883382956706842,0.8425166458213,-0.790546953144239,-0.935352649383903,1
"FakeGeneID029268",0.888548093797223,0.944752011991685,-1.04321785172478,-0.790082254064124,8
"FakeGeneID013101",0.955521364504323,0.877786886971067,-0.79511240860426,-1.03819584287113,1
"FakeGeneID032138",-0.408677917836091,-1.27038228641323,0.87682132087254,0.802238883376784,3
"FakeGeneID022591",-1.05524594496868,-0.727859088063678,0.651386763451444,1.13171826958092,9
"FakeGeneID033171",-0.515476367038766,-1.09182715200676,0.24924703035084,1.35805648869469,3
"FakeGeneID003972",-1.12534565534431,-0.689626371951038,0.982986133719912,0.831985893575431,7
"FakeGeneID025575",0.866104314065746,0.894029542255596,-1.28830292462927,-0.471830931692076,5
"FakeGeneID013885",0.797678118325933,0.705909602676378,-0.0172621376284694,-1.48632558337384,2
"FakeGeneID025402",-1.08944021250677,-0.662741637803025,0.912406302860207,0.839775547449582,9
"FakeGeneID008036",-0.95263057037504,-0.604894207443328,0.479501354267122,1.07802342355125,9
"FakeGeneID010450",0.921314576069165,0.904262911015901,-0.91306390487755,-0.912513582207517,8
"FakeGeneID024902",-0.981362817355449,-0.751724553062902,0.946567623809131,0.78651974660922,7
"FakeGeneID020927",0.84610206445557,0.960252469749994,-1.04831076201941,-0.758043772186156,8
"FakeGeneID021438",-0.486815001900443,-1.14280426851341,0.723389773528372,0.906229496885477,3
"FakeGeneID010255",0.649458513568286,0.972250341654731,-1.10008154987388,-0.52162730534914,5
"FakeGeneID026008",-0.764075524738402,-1.00234978566926,1.18934653760989,0.577078772797769,4
"FakeGeneID031418",-1.01992717094821,-0.715039112586825,0.504770438640007,1.23019584489503,9
"FakeGeneID018332",0.806671687842823,0.996349549986424,-1.11761516482203,-0.685406073007217,8
"FakeGeneID006346",0.880607304852623,0.897714546703279,-0.86726635515265,-0.911055496403253,8
"FakeGeneID000500",0.849969611586161,0.801873907705307,-0.574475701746848,-1.07736781754462,1
"FakeGeneID017575",-1.01521606001583,-0.70371204154643,0.670386201402873,1.04854190015939,9
"FakeGeneID005493",0.962139811773544,0.497652884657844,-1.03788710798388,-0.421905588447515,5
"FakeGeneID004201",-0.755987563931963,-1.00230650987205,0.781462894876049,0.976831178927962,3
"FakeGeneID020159",-0.765195262602542,-0.856047241298022,0.844627637982729,0.776614865917835,7
"FakeGeneID013936",0.810440341240601,0.994751698409828,-1.06405583454246,-0.741136205107967,8
"FakeGeneID021684",1.00299338606162,0.840168821172815,-0.815527460589648,-1.02763474664479,1
"FakeGeneID016938",-0.942378889734216,-0.722028911152077,1.28863595436947,0.375771846516822,4
"FakeGeneID036641",-0.816589432223735,-1.02834203753693,0.888108845394918,0.956822624365747,7
"FakeGeneID012208",-0.791055170763392,-0.810788092097919,1.10892155762745,0.492921705233863,4
"FakeGeneID020372",0.689356321060809,1.00677188244256,-1.07489117598242,-0.621237027520954,8
"FakeGeneID010128",1.18212989216396,0.270953144082696,-0.518180412686639,-0.934902623560013,1
"FakeGeneID038236",-1.3389554546741,-0.395465960426763,0.8510657594108,0.883355655690063,9
"FakeGeneID019879",-1.18151434874329,-0.612848889041274,0.89942211719809,0.894941120586478,9
